Load 1 (lb),Load 2 (lb),Load 3 (lb),Load 4 (lb),Total (lb)
0.0,0.9,0.0,0.7,1.6

0.2,30.9,1.2,32.6,64.9

44.6,38.9,50.8,31.3,165.6

45.8,41.1,44.3,41.9,173.1

19.2,67.1,18.1,63.5,167.9

12.3,75.0,14.1,62.7,164.0

14.6,65.6,14.6,64.7,159.5

9.1,72.5,9.3,55.9,146.8

8.3,62.2,8.7,56.5,135.7

5.7,56.6,5.1,62.2,129.6

3.3,75.4,-0.0,57.7,136.4

0.3,3.0,1.6,0.5,5.4

0.1,0.1,0.2,0.1,0.5

0.1,0.1,0.2,0.1,0.5

0.1,0.1,0.1,0.1,0.4

