Load 1 (lb),Load 2 (lb),Load 3 (lb),Load 4 (lb),Total (lb)
0.0,0.0,0.0,0.0,0.0

0.0,0.0,0.0,-0.0,0.0

0.0,0.0,0.0,0.0,0.0

0.7,1.0,0.5,0.1,2.3

41.2,44.6,30.4,-0.0,116.1

13.9,21.3,31.9,0.0,67.2

28.7,27.1,22.3,0.0,78.2

31.0,27.5,23.7,0.0,82.3

30.9,29.5,23.2,0.0,83.6

30.1,29.2,23.1,0.0,82.4

29.8,28.8,22.9,0.0,81.5

29.6,29.0,22.7,0.0,81.4

29.5,21.8,23.5,0.0,74.9

27.7,42.2,29.3,0.0,99.1

13.9,10.5,0.6,0.1,25.0

0.0,0.0,0.0,0.0,0.1

