Load 1 (lb),Load 2 (lb),Load 3 (lb),Load 4 (lb),Total (lb)
0.2,0.2,0.0,0.0,0.5

0.8,1.1,0.8,4.8,7.4

49.2,55.1,5.9,15.1,125.2

47.9,63.4,18.3,0.8,130.3

55.1,72.5,15.7,4.0,147.2

55.4,74.0,11.4,10.2,151.0

56.2,72.8,11.3,10.0,150.3

55.5,72.7,10.8,10.7,149.7

55.4,72.6,10.8,10.4,149.2

55.2,72.4,10.7,10.6,148.9

55.2,71.9,11.1,10.0,148.2

54.9,72.0,11.0,10.1,148.0

55.2,72.1,12.0,8.3,147.6

52.6,58.4,-0.8,41.0,151.3

0.2,-0.0,0.7,0.7,1.6

0.1,0.0,0.2,0.3,0.6

0.0,0.0,0.2,0.2,0.5

